date,TOA,GHI,BHI,DHI,BNI
2019-03-08 23:30:00+00:00,56.1845,17.8771,2.4614,15.4157,14.9716
2019-03-08 23:45:00+00:00,73.0695,26.1911,4.7272,21.4639,22.2153
2019-03-09 00:00:00+00:00,89.5666,35.45,7.7623,27.6876,29.8438
2019-03-09 00:15:00+00:00,105.6051,45.3577,11.4131,33.9447,37.264
2019-03-09 00:30:00+00:00,121.1163,55.7362,15.6472,40.089,44.5791
2019-03-09 00:45:00+00:00,136.0339,66.3681,20.3744,45.9937,51.7075
2019-03-09 01:00:00+00:00,150.294,77.0285,25.4333,51.5951,58.4417
2019-03-09 01:15:00+00:00,163.8356,87.534,30.6905,56.8435,64.7078
2019-03-09 01:30:00+00:00,176.6008,97.7283,36.0198,61.7085,70.4664
2019-03-09 01:45:00+00:00,188.5348,107.4785,41.3046,66.1739,75.699
2019-03-09 02:00:00+00:00,199.5866,116.6712,46.4382,70.233,80.4016
2019-03-09 02:15:00+00:00,209.709,125.2103,51.3254,73.8848,84.5791
2019-03-09 02:30:00+00:00,218.8587,133.0135,55.8817,77.1317,88.2416
2019-03-09 02:45:00+00:00,226.9963,140.011,60.0332,79.9779,91.4017
2019-03-09 03:00:00+00:00,234.0873,146.1457,63.6983,82.4474,94.0466
2019-03-09 03:15:00+00:00,240.1012,151.3684,66.8211,84.5473,96.1877
2019-03-09 03:30:00+00:00,245.0124,155.6375,69.3748,86.2628,97.863
2019-03-09 03:45:00+00:00,248.7998,158.9214,71.325,87.5964,99.0831
2019-03-09 04:00:00+00:00,251.4473,161.1965,72.6468,88.5497,99.8568
2019-03-09 04:15:00+00:00,252.9436,162.4464,73.3236,89.1228,100.1907
2019-03-09 04:30:00+00:00,253.2824,162.6625,73.3479,89.3146,100.0893
2019-03-09 04:45:00+00:00,252.4623,161.8432,72.7206,89.1226,99.5549
2019-03-09 05:00:00+00:00,250.4868,159.9944,71.4516,88.5428,98.5878
2019-03-09 05:15:00+00:00,247.3645,157.1291,69.5589,87.5702,97.1862
2019-03-09 05:30:00+00:00,243.1089,153.2684,67.0696,86.1987,95.3466
2019-03-09 05:45:00+00:00,237.7382,148.4409,64.0195,84.4214,93.0641
2019-03-09 06:00:00+00:00,231.2755,142.4819,60.1481,82.3338,89.8744
2019-03-09 06:15:00+00:00,223.7486,135.4491,55.5506,79.8985,85.7929
2019-03-09 06:30:00+00:00,215.1897,127.6113,50.6255,76.9857,81.2915
2019-03-09 06:45:00+00:00,205.6357,119.0429,45.4575,73.5854,76.3785
2019-03-09 07:00:00+00:00,195.1276,109.832,40.1394,69.6927,71.068
2019-03-09 07:15:00+00:00,183.7103,100.0817,34.7716,65.3101,65.3821
2019-03-09 07:30:00+00:00,171.433,89.9122,29.4612,60.451,59.3541
2019-03-09 07:45:00+00:00,158.3483,79.4625,24.3195,55.1431,53.032
2019-03-09 08:00:00+00:00,144.5123,68.8919,19.4592,49.4326,46.4818
2019-03-09 08:15:00+00:00,129.9843,58.3798,14.9903,43.3895,39.7914
2019-03-09 08:30:00+00:00,114.8267,48.1236,11.0136,37.11,33.0725
2019-03-09 08:45:00+00:00,99.1045,38.3316,7.6132,30.7185,26.4608
2019-03-09 09:00:00+00:00,82.8852,29.2814,4.8965,24.3849,20.3204
2019-03-09 09:15:00+00:00,66.2381,21.1063,2.8349,18.2714,14.675
2019-03-09 09:30:00+00:00,49.2349,13.8783,1.3648,12.5135,9.4358
2019-03-09 09:45:00+00:00,31.9483,7.7462,0.4645,7.2817,4.8347
2019-03-09 10:00:00+00:00,14.4524,2.883,0.0634,2.8196,1.221
2019-03-09 10:15:00+00:00,0.8802,0.1422,0.0001,0.1421,0
2019-03-09 10:30:00+00:00,0,0,0,0,0
2019-03-09 10:45:00+00:00,0,0,0,0,0
2019-03-09 11:00:00+00:00,0,0,0,0,0
2019-03-09 11:15:00+00:00,0,0,0,0,0
2019-03-09 11:30:00+00:00,0,0,0,0,0
2019-03-09 11:45:00+00:00,0,0,0,0,0
2019-03-09 12:00:00+00:00,0,0,0,0,0
2019-03-09 12:15:00+00:00,0,0,0,0,0
2019-03-09 12:30:00+00:00,0,0,0,0,0
2019-03-09 12:45:00+00:00,0,0,0,0,0
2019-03-09 13:00:00+00:00,0,0,0,0,0
2019-03-09 13:15:00+00:00,0,0,0,0,0
2019-03-09 13:30:00+00:00,0,0,0,0,0
2019-03-09 13:45:00+00:00,0,0,0,0,0
2019-03-09 14:00:00+00:00,0,0,0,0,0
2019-03-09 14:15:00+00:00,0,0,0,0,0
2019-03-09 14:30:00+00:00,0,0,0,0,0
2019-03-09 14:45:00+00:00,0,0,0,0,0
2019-03-09 15:00:00+00:00,0,0,0,0,0
2019-03-09 15:15:00+00:00,0,0,0,0,0
2019-03-09 15:30:00+00:00,0,0,0,0,0
2019-03-09 15:45:00+00:00,0,0,0,0,0
2019-03-09 16:00:00+00:00,0,0,0,0,0
2019-03-09 16:15:00+00:00,0,0,0,0,0
2019-03-09 16:30:00+00:00,0,0,0,0,0
2019-03-09 16:45:00+00:00,0,0,0,0,0
2019-03-09 17:00:00+00:00,0,0,0,0,0
2019-03-09 17:15:00+00:00,0,0,0,0,0
2019-03-09 17:30:00+00:00,0,0,0,0,0
2019-03-09 17:45:00+00:00,0,0,0,0,0
2019-03-09 18:00:00+00:00,0,0,0,0,0
2019-03-09 18:15:00+00:00,0,0,0,0,0
2019-03-09 18:30:00+00:00,0,0,0,0,0
2019-03-09 18:45:00+00:00,0,0,0,0,0
2019-03-09 19:00:00+00:00,0,0,0,0,0
2019-03-09 19:15:00+00:00,0,0,0,0,0
2019-03-09 19:30:00+00:00,0,0,0,0,0
2019-03-09 19:45:00+00:00,0,0,0,0,0
2019-03-09 20:00:00+00:00,0,0,0,0,0
2019-03-09 20:15:00+00:00,0,0,0,0,0
2019-03-09 20:30:00+00:00,0,0,0,0,0
2019-03-09 20:45:00+00:00,0,0,0,0,0
