2019-03-07T15:30:00.0/2019-03-07T15:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-07T15:45:00.0/2019-03-07T16:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-07T16:00:00.0/2019-03-07T16:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-07T16:15:00.0/2019-03-07T16:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-07T16:30:00.0/2019-03-07T16:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-07T16:45:00.0/2019-03-07T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-07T17:00:00.0/2019-03-07T17:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-07T17:15:00.0/2019-03-07T17:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-07T17:30:00.0/2019-03-07T17:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-07T17:45:00.0/2019-03-07T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-07T18:00:00.0/2019-03-07T18:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-07T18:15:00.0/2019-03-07T18:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-07T18:30:00.0/2019-03-07T18:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-07T18:45:00.0/2019-03-07T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-07T19:00:00.0/2019-03-07T19:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-07T19:15:00.0/2019-03-07T19:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-07T19:30:00.0/2019-03-07T19:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-07T19:45:00.0/2019-03-07T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-07T20:00:00.0/2019-03-07T20:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-07T20:15:00.0/2019-03-07T20:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-07T20:30:00.0/2019-03-07T20:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-07T20:45:00.0/2019-03-07T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-07T21:00:00.0/2019-03-07T21:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-07T21:15:00.0/2019-03-07T21:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-07T21:30:00.0/2019-03-07T21:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-07T21:45:00.0/2019-03-07T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-07T22:00:00.0/2019-03-07T22:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-07T22:15:00.0/2019-03-07T22:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-07T22:30:00.0/2019-03-07T22:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-07T22:45:00.0/2019-03-07T23:00:00.0;2.7816;0.6436;0.0342;0.6093;1.0881
2019-03-07T23:00:00.0/2019-03-07T23:15:00.0;19.0058;5.7010;1.0101;4.6910;16.7989
2019-03-07T23:15:00.0/2019-03-07T23:30:00.0;36.8507;13.8470;4.1352;9.7118;37.9471
2019-03-07T23:30:00.0/2019-03-07T23:45:00.0;54.4594;24.0137;9.3566;14.6571;58.8814
2019-03-07T23:45:00.0/2019-03-08T00:00:00.0;71.7564;35.5150;16.2285;19.2865;77.8609
2019-03-08T00:00:00.0/2019-03-08T00:15:00.0;88.6679;47.8957;24.4031;23.4926;94.9228
2019-03-08T00:15:00.0/2019-03-08T00:30:00.0;105.1212;60.7872;33.5571;27.2300;110.2140
2019-03-08T00:30:00.0/2019-03-08T00:45:00.0;121.0459;73.8159;43.2706;30.5453;123.4910
2019-03-08T00:45:00.0/2019-03-08T01:00:00.0;136.3741;86.7472;53.2747;33.4725;134.9991
2019-03-08T01:00:00.0/2019-03-08T01:15:00.0;151.0399;99.3999;63.3528;36.0471;144.9806
2019-03-08T01:15:00.0/2019-03-08T01:30:00.0;164.9807;111.6299;73.3273;38.3026;153.6490
2019-03-08T01:30:00.0/2019-03-08T01:45:00.0;178.1368;123.3192;83.0495;40.2696;161.1842
2019-03-08T01:45:00.0/2019-03-08T02:00:00.0;190.4518;134.3687;92.3934;41.9753;167.7350
2019-03-08T02:00:00.0/2019-03-08T02:15:00.0;201.8731;144.6942;101.2508;43.4434;173.4236
2019-03-08T02:15:00.0/2019-03-08T02:30:00.0;212.3518;154.2238;109.5289;44.6949;178.3509
2019-03-08T02:30:00.0/2019-03-08T02:45:00.0;221.8430;162.8962;117.1484;45.7478;182.6011
2019-03-08T02:45:00.0/2019-03-08T03:00:00.0;230.3061;170.6703;124.0504;46.6198;186.2570
2019-03-08T03:00:00.0/2019-03-08T03:15:00.0;237.7050;177.5207;130.1969;47.3238;189.4030
2019-03-08T03:15:00.0/2019-03-08T03:30:00.0;244.0079;183.4059;135.5357;47.8702;192.0780
2019-03-08T03:30:00.0/2019-03-08T03:45:00.0;249.1879;188.2676;140.0003;48.2674;194.2815
2019-03-08T03:45:00.0/2019-03-08T04:00:00.0;253.2230;192.0803;143.5570;48.5234;196.0431
2019-03-08T04:00:00.0/2019-03-08T04:15:00.0;256.0958;194.8245;146.1795;48.6449;197.3852
2019-03-08T04:15:00.0/2019-03-08T04:30:00.0;257.7941;196.4863;147.8490;48.6374;198.3238
2019-03-08T04:30:00.0/2019-03-08T04:45:00.0;258.3107;197.0582;148.5533;48.5048;198.8693
2019-03-08T04:45:00.0/2019-03-08T05:00:00.0;257.6435;196.5379;148.2875;48.2503;199.0265
2019-03-08T05:00:00.0/2019-03-08T05:15:00.0;255.7953;194.9290;147.0532;47.8758;198.7945
2019-03-08T05:15:00.0/2019-03-08T05:30:00.0;252.7741;192.2409;144.8590;47.3819;198.1670
2019-03-08T05:30:00.0/2019-03-08T05:45:00.0;248.5930;188.4886;141.7203;46.7684;197.1318
2019-03-08T05:45:00.0/2019-03-08T06:00:00.0;243.2699;183.6927;137.6590;46.0337;195.6700
2019-03-08T06:00:00.0/2019-03-08T06:15:00.0;236.8277;177.7295;132.3787;45.3508;193.2774
2019-03-08T06:15:00.0/2019-03-08T06:30:00.0;229.2941;170.6349;125.9356;44.6993;189.9072
2019-03-08T06:30:00.0/2019-03-08T06:45:00.0;220.7014;162.6009;118.7157;43.8851;185.9845
2019-03-08T06:45:00.0/2019-03-08T07:00:00.0;211.0865;153.6748;110.7802;42.8946;181.4512
2019-03-08T07:00:00.0/2019-03-08T07:15:00.0;200.4906;143.9119;102.2000;41.7119;176.2363
2019-03-08T07:15:00.0/2019-03-08T07:30:00.0;188.9592;133.3763;93.0577;40.3186;170.2538
2019-03-08T07:30:00.0/2019-03-08T07:45:00.0;176.5419;122.1420;83.4488;38.6932;163.3994
2019-03-08T07:45:00.0/2019-03-08T08:00:00.0;163.2918;110.2953;73.4841;36.8112;155.5460
2019-03-08T08:00:00.0/2019-03-08T08:15:00.0;149.2657;97.9373;63.2923;34.6450;146.5384
2019-03-08T08:15:00.0/2019-03-08T08:30:00.0;134.5240;85.1884;53.0249;32.1635;136.1877
2019-03-08T08:30:00.0/2019-03-08T08:45:00.0;119.1297;72.1960;42.8632;29.3328;124.2682
2019-03-08T08:45:00.0/2019-03-08T09:00:00.0;103.1489;59.1453;33.0286;26.1166;110.5222
2019-03-08T09:00:00.0/2019-03-08T09:15:00.0;86.6502;46.2668;23.7854;22.4814;94.6380
2019-03-08T09:15:00.0/2019-03-08T09:30:00.0;69.7042;33.8872;15.4906;18.3966;76.4447
2019-03-08T09:30:00.0/2019-03-08T09:45:00.0;52.3836;22.4513;8.5885;13.8628;56.0991
2019-03-08T09:45:00.0/2019-03-08T10:00:00.0;34.7628;12.5229;3.5499;8.9730;34.3809
2019-03-08T10:00:00.0/2019-03-08T10:15:00.0;16.9172;4.7864;0.7447;4.0416;13.5372
2019-03-08T10:15:00.0/2019-03-08T10:30:00.0;1.7343;0.3763;0.0134;0.3628;0.2725
2019-03-08T10:30:00.0/2019-03-08T10:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T10:45:00.0/2019-03-08T11:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T11:00:00.0/2019-03-08T11:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T11:15:00.0/2019-03-08T11:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T11:30:00.0/2019-03-08T11:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T11:45:00.0/2019-03-08T12:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T12:00:00.0/2019-03-08T12:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T12:15:00.0/2019-03-08T12:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T12:30:00.0/2019-03-08T12:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T12:45:00.0/2019-03-08T13:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T13:00:00.0/2019-03-08T13:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T13:15:00.0/2019-03-08T13:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T13:30:00.0/2019-03-08T13:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T13:45:00.0/2019-03-08T14:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T14:00:00.0/2019-03-08T14:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T14:15:00.0/2019-03-08T14:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T14:30:00.0/2019-03-08T14:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T14:45:00.0/2019-03-08T15:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T15:00:00.0/2019-03-08T15:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T15:15:00.0/2019-03-08T15:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T15:30:00.0/2019-03-08T15:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T15:45:00.0/2019-03-08T16:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T16:00:00.0/2019-03-08T16:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T16:15:00.0/2019-03-08T16:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T16:30:00.0/2019-03-08T16:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T16:45:00.0/2019-03-08T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T17:00:00.0/2019-03-08T17:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T17:15:00.0/2019-03-08T17:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T17:30:00.0/2019-03-08T17:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T17:45:00.0/2019-03-08T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T18:00:00.0/2019-03-08T18:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T18:15:00.0/2019-03-08T18:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T18:30:00.0/2019-03-08T18:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T18:45:00.0/2019-03-08T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T19:00:00.0/2019-03-08T19:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T19:15:00.0/2019-03-08T19:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T19:30:00.0/2019-03-08T19:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T19:45:00.0/2019-03-08T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T20:00:00.0/2019-03-08T20:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T20:15:00.0/2019-03-08T20:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T20:30:00.0/2019-03-08T20:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T20:45:00.0/2019-03-08T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T21:00:00.0/2019-03-08T21:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T21:15:00.0/2019-03-08T21:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T21:30:00.0/2019-03-08T21:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T21:45:00.0/2019-03-08T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T22:00:00.0/2019-03-08T22:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T22:15:00.0/2019-03-08T22:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T22:30:00.0/2019-03-08T22:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-08T22:45:00.0/2019-03-08T23:00:00.0;3.7896;0.8062;0.0213;0.7850;0.6499
2019-03-08T23:00:00.0/2019-03-08T23:15:00.0;20.7076;5.5383;0.5269;5.0114;8.0821
2019-03-08T23:15:00.0/2019-03-08T23:30:00.0;38.5507;12.6042;2.1953;10.4089;19.2179
2019-03-08T23:30:00.0/2019-03-08T23:45:00.0;56.1563;21.3985;5.2273;16.1712;31.8425
2019-03-08T23:45:00.0/2019-03-09T00:00:00.0;73.4490;31.5054;9.5428;21.9625;44.6641
2019-03-09T00:00:00.0/2019-03-09T00:15:00.0;90.3549;42.4642;14.8679;27.5963;56.7031
2019-03-09T00:15:00.0/2019-03-09T00:30:00.0;106.8014;53.8898;20.8948;32.9950;67.4949
2019-03-09T00:30:00.0/2019-03-09T00:45:00.0;122.7182;65.5509;27.4233;38.1275;77.1450
2019-03-09T00:45:00.0/2019-03-09T01:00:00.0;138.0373;77.2154;34.2387;42.9767;85.6626
2019-03-09T01:00:00.0/2019-03-09T01:15:00.0;152.6929;88.6942;41.1569;47.5374;93.1117
2019-03-09T01:15:00.0/2019-03-09T01:30:00.0;166.6224;99.8332;48.0222;51.8109;99.5780
2019-03-09T01:30:00.0/2019-03-09T01:45:00.0;179.7662;110.5050;54.7033;55.8017;105.1501
2019-03-09T01:45:00.0/2019-03-09T02:00:00.0;192.0680;120.6031;61.0881;59.5150;109.9109
2019-03-09T02:00:00.0/2019-03-09T02:15:00.0;203.4751;130.0368;67.0808;62.9560;113.9333
2019-03-09T02:15:00.0/2019-03-09T02:30:00.0;213.9388;138.7280;72.5993;66.1287;117.2799
2019-03-09T02:30:00.0/2019-03-09T02:45:00.0;223.4142;146.6089;77.5730;69.0360;120.0032
2019-03-09T02:45:00.0/2019-03-09T03:00:00.0;231.8608;153.6208;81.9419;71.6789;122.1464
2019-03-09T03:00:00.0/2019-03-09T03:15:00.0;239.2425;159.8066;85.8100;73.9966;123.9662
2019-03-09T03:15:00.0/2019-03-09T03:30:00.0;245.5278;165.1241;89.1397;75.9844;125.4813
2019-03-09T03:30:00.0/2019-03-09T03:45:00.0;250.6896;169.4440;91.7450;77.6990;126.4902
2019-03-09T03:45:00.0/2019-03-09T04:00:00.0;254.7060;172.7368;93.6001;79.1367;127.0131
2019-03-09T04:00:00.0/2019-03-09T04:15:00.0;257.5599;174.9799;94.6879;80.2920;127.0653
2019-03-09T04:15:00.0/2019-03-09T04:30:00.0;259.2390;176.1577;94.9996;81.1581;126.6573
2019-03-09T04:30:00.0/2019-03-09T04:45:00.0;259.7363;176.2612;94.5349;81.7263;125.7955
2019-03-09T04:45:00.0/2019-03-09T05:00:00.0;259.0497;175.2883;93.3018;81.9865;124.4824
2019-03-09T05:00:00.0/2019-03-09T05:15:00.0;257.1820;173.2436;91.3167;81.9268;122.7171
2019-03-09T05:15:00.0/2019-03-09T05:30:00.0;254.1416;170.1391;88.6049;81.5341;120.4954
2019-03-09T05:30:00.0/2019-03-09T05:45:00.0;249.9413;165.9938;85.2003;80.7935;117.8100
2019-03-09T05:45:00.0/2019-03-09T06:00:00.0;244.5993;160.8349;81.1459;79.6890;114.6512
2019-03-09T06:00:00.0/2019-03-09T06:15:00.0;238.1386;154.6174;76.3162;78.3012;110.7478
2019-03-09T06:15:00.0/2019-03-09T06:30:00.0;230.5869;147.3889;70.7887;76.6002;106.0862
2019-03-09T06:30:00.0/2019-03-09T06:45:00.0;221.9765;139.2867;64.8267;74.4601;100.9142
2019-03-09T06:45:00.0/2019-03-09T07:00:00.0;212.3445;130.3779;58.5201;71.8579;95.2223
2019-03-09T07:00:00.0/2019-03-09T07:15:00.0;201.7323;120.7426;51.9704;68.7722;89.0053
2019-03-09T07:15:00.0/2019-03-09T07:30:00.0;190.1852;110.4754;45.2908;65.1846;82.2652
2019-03-09T07:30:00.0/2019-03-09T07:45:00.0;177.7530;99.6932;38.6206;61.0726;75.0448
2019-03-09T07:45:00.0/2019-03-09T08:00:00.0;164.4889;88.6310;32.3962;56.2349;68.0175
2019-03-09T08:00:00.0/2019-03-09T08:15:00.0;150.4498;77.3882;26.5172;50.8711;60.8536
2019-03-09T08:15:00.0/2019-03-09T08:30:00.0;135.6959;66.0989;20.9716;45.1273;53.3402
2019-03-09T08:30:00.0/2019-03-09T08:45:00.0;120.2905;54.9649;15.8915;39.0733;45.5705
2019-03-09T08:45:00.0/2019-03-09T09:00:00.0;104.2997;44.2094;11.4003;32.8091;37.6716
2019-03-09T09:00:00.0/2019-03-09T09:15:00.0;87.7920;34.1793;7.6933;26.4860;30.1714
2019-03-09T09:15:00.0/2019-03-09T09:30:00.0;70.8383;25.0186;4.7519;20.2667;23.0391
2019-03-09T09:30:00.0/2019-03-09T09:45:00.0;53.5113;16.8021;2.5120;14.2902;16.0366
2019-03-09T09:45:00.0/2019-03-09T10:00:00.0;35.8851;9.7406;1.0069;8.7337;9.4377
2019-03-09T10:00:00.0/2019-03-09T10:15:00.0;18.0355;4.0498;0.2074;3.8424;3.5289
2019-03-09T10:15:00.0/2019-03-09T10:30:00.0;2.2638;0.4108;0.0031;0.4077;0.0975
2019-03-09T10:30:00.0/2019-03-09T10:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T10:45:00.0/2019-03-09T11:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T11:00:00.0/2019-03-09T11:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T11:15:00.0/2019-03-09T11:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T11:30:00.0/2019-03-09T11:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T11:45:00.0/2019-03-09T12:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T12:00:00.0/2019-03-09T12:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T12:15:00.0/2019-03-09T12:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T12:30:00.0/2019-03-09T12:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T12:45:00.0/2019-03-09T13:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T13:00:00.0/2019-03-09T13:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T13:15:00.0/2019-03-09T13:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T13:30:00.0/2019-03-09T13:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T13:45:00.0/2019-03-09T14:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T14:00:00.0/2019-03-09T14:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T14:15:00.0/2019-03-09T14:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T14:30:00.0/2019-03-09T14:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T14:45:00.0/2019-03-09T15:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T15:00:00.0/2019-03-09T15:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T15:15:00.0/2019-03-09T15:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T15:30:00.0/2019-03-09T15:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T15:45:00.0/2019-03-09T16:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T16:00:00.0/2019-03-09T16:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T16:15:00.0/2019-03-09T16:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T16:30:00.0/2019-03-09T16:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T16:45:00.0/2019-03-09T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T17:00:00.0/2019-03-09T17:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T17:15:00.0/2019-03-09T17:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T17:30:00.0/2019-03-09T17:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T17:45:00.0/2019-03-09T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T18:00:00.0/2019-03-09T18:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T18:15:00.0/2019-03-09T18:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T18:30:00.0/2019-03-09T18:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T18:45:00.0/2019-03-09T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T19:00:00.0/2019-03-09T19:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T19:15:00.0/2019-03-09T19:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T19:30:00.0/2019-03-09T19:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T19:45:00.0/2019-03-09T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T20:00:00.0/2019-03-09T20:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T20:15:00.0/2019-03-09T20:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T20:30:00.0/2019-03-09T20:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T20:45:00.0/2019-03-09T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T21:00:00.0/2019-03-09T21:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T21:15:00.0/2019-03-09T21:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T21:30:00.0/2019-03-09T21:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T21:45:00.0/2019-03-09T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T22:00:00.0/2019-03-09T22:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T22:15:00.0/2019-03-09T22:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T22:30:00.0/2019-03-09T22:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2019-03-09T22:45:00.0/2019-03-09T23:00:00.0;5.0042;1.0293;0.0312;0.9982;0.8806
2019-03-09T23:00:00.0/2019-03-09T23:15:00.0;22.4179;5.7977;0.5655;5.2322;8.1219
2019-03-09T23:15:00.0/2019-03-09T23:30:00.0;40.2582;12.6483;2.1427;10.5056;17.9969
2019-03-09T23:30:00.0/2019-03-09T23:45:00.0;57.8597;21.1351;4.9310;16.2041;29.1542
2019-03-09T23:45:00.0/2019-03-10T00:00:00.0;75.1470;30.9458;8.9197;22.0262;40.7860
2019-03-10T00:00:00.0/2019-03-10T00:15:00.0;92.0463;41.6890;13.8951;27.7939;51.9916
2019-03-10T00:15:00.0/2019-03-10T00:30:00.0;108.4850;53.0175;19.6152;33.4022;62.3412
2019-03-10T00:30:00.0/2019-03-10T00:45:00.0;124.3929;64.7089;25.9497;38.7592;71.9727
2019-03-10T00:45:00.0/2019-03-10T01:00:00.0;139.7017;76.5199;32.7104;43.8096;80.8147
2019-03-10T01:00:00.0/2019-03-10T01:15:00.0;154.3461;88.2431;39.7217;48.5215;88.8494
2019-03-10T01:15:00.0/2019-03-10T01:30:00.0;168.2634;99.7041;46.8244;52.8797;96.0912
2019-03-10T01:30:00.0/2019-03-10T01:45:00.0;181.3938;110.7571;53.8764;56.8807;102.5726
2019-03-10T01:45:00.0/2019-03-10T02:00:00.0;193.6814;121.2793;60.7515;60.5278;108.3336
2019-03-10T02:00:00.0/2019-03-10T02:15:00.0;205.0733;131.1671;67.3384;63.8287;113.4162
2019-03-10T02:15:00.0/2019-03-10T02:30:00.0;215.5210;140.3317;73.5386;66.7931;117.8604
2019-03-10T02:30:00.0/2019-03-10T02:45:00.0;224.9798;148.6974;79.2658;69.4315;121.7025
2019-03-10T02:45:00.0/2019-03-10T03:00:00.0;233.4090;156.1990;84.4445;71.7545;124.9746
2019-03-10T03:00:00.0/2019-03-10T03:15:00.0;240.7727;161.9488;87.5117;74.4371;125.5650
2019-03-10T03:15:00.0/2019-03-10T03:30:00.0;247.0395;165.8804;88.2766;77.6039;123.4492
2019-03-10T03:30:00.0/2019-03-10T03:45:00.0;252.1824;168.7876;88.1670;80.6206;120.7808
2019-03-10T03:45:00.0/2019-03-10T04:00:00.0;256.1795;170.6498;87.2024;83.4474;117.5945
2019-03-10T04:00:00.0/2019-03-10T04:15:00.0;259.0139;171.4520;85.4090;86.0430;113.9142
2019-03-10T04:15:00.0/2019-03-10T04:30:00.0;260.6732;171.1845;82.8197;88.3648;109.7558
2019-03-10T04:30:00.0/2019-03-10T04:45:00.0;261.1506;169.8442;79.4755;90.3686;105.1292
2019-03-10T04:45:00.0/2019-03-10T05:00:00.0;260.4441;167.5251;75.9968;91.5283;100.7986
2019-03-10T05:00:00.0/2019-03-10T05:15:00.0;258.5567;164.3215;72.9024;91.4191;97.3980
2019-03-10T05:15:00.0/2019-03-10T05:30:00.0;255.4965;160.1514;69.2057;90.9457;93.5640
2019-03-10T05:30:00.0/2019-03-10T05:45:00.0;251.2769;155.0022;64.9631;90.0391;89.3001
2019-03-10T05:45:00.0/2019-03-10T06:00:00.0;245.9158;148.9009;60.2553;88.6456;84.6308
2019-03-10T06:00:00.0/2019-03-10T06:15:00.0;239.4364;143.6793;57.4988;86.1805;82.9571
2019-03-10T06:15:00.0/2019-03-10T06:30:00.0;231.8665;139.2992;56.4439;82.8553;84.0921
2019-03-10T06:30:00.0/2019-03-10T06:45:00.0;223.2385;133.9800;54.6034;79.3766;84.4912
2019-03-10T06:45:00.0/2019-03-10T07:00:00.0;213.5895;128.0836;53.1803;74.9033;86.0181
