date,TOA,GHI,BHI,DHI,BNI
2019-03-08 16:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-08 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-08 17:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-08 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-08 17:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-08 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-08 18:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-08 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-08 18:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-08 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-08 19:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-08 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-08 19:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-08 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-08 20:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-08 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-08 20:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-08 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-08 21:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-08 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-08 21:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-08 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-08 22:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-08 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-08 22:45:00+00:00,3.7896,0.8062,0.0213,0.785,0.6499
2019-03-08 23:00:00+00:00,20.7076,5.5383,0.5269,5.0114,8.0821
2019-03-08 23:15:00+00:00,38.5507,12.6042,2.1953,10.4089,19.2179
2019-03-08 23:30:00+00:00,56.1563,21.3985,5.2273,16.1712,31.8425
2019-03-08 23:45:00+00:00,73.449,31.5054,9.5428,21.9625,44.6641
2019-03-09 00:00:00+00:00,90.3549,42.4642,14.8679,27.5963,56.7031
2019-03-09 00:15:00+00:00,106.8014,53.8898,20.8948,32.995,67.4949
2019-03-09 00:30:00+00:00,122.7182,65.5509,27.4233,38.1275,77.145
2019-03-09 00:45:00+00:00,138.0373,77.2154,34.2387,42.9767,85.6626
2019-03-09 01:00:00+00:00,152.6929,88.6942,41.1569,47.5374,93.1117
2019-03-09 01:15:00+00:00,166.6224,99.8332,48.0222,51.8109,99.578
2019-03-09 01:30:00+00:00,179.7662,110.505,54.7033,55.8017,105.1501
2019-03-09 01:45:00+00:00,192.068,120.6031,61.0881,59.515,109.9109
2019-03-09 02:00:00+00:00,203.4751,130.0368,67.0808,62.956,113.9333
2019-03-09 02:15:00+00:00,213.9388,138.728,72.5993,66.1287,117.2799
2019-03-09 02:30:00+00:00,223.4142,146.6089,77.573,69.036,120.0032
2019-03-09 02:45:00+00:00,231.8608,153.6208,81.9419,71.6789,122.1464
2019-03-09 03:00:00+00:00,239.2425,159.8066,85.81,73.9966,123.9662
2019-03-09 03:15:00+00:00,245.5278,165.1241,89.1397,75.9844,125.4813
2019-03-09 03:30:00+00:00,250.6896,169.444,91.745,77.699,126.4902
2019-03-09 03:45:00+00:00,254.706,172.7368,93.6001,79.1367,127.0131
2019-03-09 04:00:00+00:00,257.5599,174.9799,94.6879,80.292,127.0653
2019-03-09 04:15:00+00:00,259.239,176.1577,94.9996,81.1581,126.6573
2019-03-09 04:30:00+00:00,259.7363,176.2612,94.5349,81.7263,125.7955
2019-03-09 04:45:00+00:00,259.0497,175.2883,93.3018,81.9865,124.4824
2019-03-09 05:00:00+00:00,257.182,173.2436,91.3167,81.9268,122.7171
2019-03-09 05:15:00+00:00,254.1416,170.1391,88.6049,81.5341,120.4954
2019-03-09 05:30:00+00:00,249.9413,165.9938,85.2003,80.7935,117.81
2019-03-09 05:45:00+00:00,244.5993,160.8349,81.1459,79.689,114.6512
2019-03-09 06:00:00+00:00,238.1386,154.6174,76.3162,78.3012,110.7478
2019-03-09 06:15:00+00:00,230.5869,147.3889,70.7887,76.6002,106.0862
2019-03-09 06:30:00+00:00,221.9765,139.2867,64.8267,74.4601,100.9142
2019-03-09 06:45:00+00:00,212.3445,130.3779,58.5201,71.8579,95.2223
2019-03-09 07:00:00+00:00,201.7323,120.7426,51.9704,68.7722,89.0053
2019-03-09 07:15:00+00:00,190.1852,110.4754,45.2908,65.1846,82.2652
2019-03-09 07:30:00+00:00,177.753,99.6932,38.6206,61.0726,75.0448
2019-03-09 07:45:00+00:00,164.4889,88.631,32.3962,56.2349,68.0175
2019-03-09 08:00:00+00:00,150.4498,77.3882,26.5172,50.8711,60.8536
2019-03-09 08:15:00+00:00,135.6959,66.0989,20.9716,45.1273,53.3402
2019-03-09 08:30:00+00:00,120.2905,54.9649,15.8915,39.0733,45.5705
2019-03-09 08:45:00+00:00,104.2997,44.2094,11.4003,32.8091,37.6716
2019-03-09 09:00:00+00:00,87.792,34.1793,7.6933,26.486,30.1714
2019-03-09 09:15:00+00:00,70.8383,25.0186,4.7519,20.2667,23.0391
2019-03-09 09:30:00+00:00,53.5113,16.8021,2.512,14.2902,16.0366
2019-03-09 09:45:00+00:00,35.8851,9.7406,1.0069,8.7337,9.4377
2019-03-09 10:00:00+00:00,18.0355,4.0498,0.2074,3.8424,3.5289
2019-03-09 10:15:00+00:00,2.2638,0.4108,0.0031,0.4077,0.0975
2019-03-09 10:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 10:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 11:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 11:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 11:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 12:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 12:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 12:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 13:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 14:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 15:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 15:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 16:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 16:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 17:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 17:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 18:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 18:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 19:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 19:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 20:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 20:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 21:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 21:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 22:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-09 22:45:00+00:00,5.0042,1.0293,0.0312,0.9982,0.8806
2019-03-09 23:00:00+00:00,22.4179,5.7977,0.5655,5.2322,8.1219
2019-03-09 23:15:00+00:00,40.2582,12.6483,2.1427,10.5056,17.9969
2019-03-09 23:30:00+00:00,57.8597,21.1351,4.931,16.2041,29.1542
2019-03-09 23:45:00+00:00,75.147,30.9458,8.9197,22.0262,40.786
2019-03-10 00:00:00+00:00,92.0463,41.689,13.8951,27.7939,51.9916
2019-03-10 00:15:00+00:00,108.485,53.0175,19.6152,33.4022,62.3412
2019-03-10 00:30:00+00:00,124.3929,64.7089,25.9497,38.7592,71.9727
2019-03-10 00:45:00+00:00,139.7017,76.5199,32.7104,43.8096,80.8147
2019-03-10 01:00:00+00:00,154.3461,88.2431,39.7217,48.5215,88.8494
2019-03-10 01:15:00+00:00,168.2634,99.7041,46.8244,52.8797,96.0912
2019-03-10 01:30:00+00:00,181.3938,110.7571,53.8764,56.8807,102.5726
2019-03-10 01:45:00+00:00,193.6814,121.2793,60.7515,60.5278,108.3336
2019-03-10 02:00:00+00:00,205.0733,131.1671,67.3384,63.8287,113.4162
2019-03-10 02:15:00+00:00,215.521,140.3317,73.5386,66.7931,117.8604
2019-03-10 02:30:00+00:00,224.9798,148.6974,79.2658,69.4315,121.7025
2019-03-10 02:45:00+00:00,233.409,156.199,84.4445,71.7545,124.9746
2019-03-10 03:00:00+00:00,240.7727,161.9488,87.5117,74.4371,125.565
2019-03-10 03:15:00+00:00,247.0395,165.8804,88.2766,77.6039,123.4492
2019-03-10 03:30:00+00:00,252.1824,168.7876,88.167,80.6206,120.7808
2019-03-10 03:45:00+00:00,256.1795,170.6498,87.2024,83.4474,117.5945
2019-03-10 04:00:00+00:00,259.0139,171.452,85.409,86.043,113.9142
2019-03-10 04:15:00+00:00,260.6732,171.1845,82.8197,88.3648,109.7558
2019-03-10 04:30:00+00:00,261.1506,169.8442,79.4755,90.3686,105.1292
2019-03-10 04:45:00+00:00,260.4441,167.5251,75.9968,91.5283,100.7986
2019-03-10 05:00:00+00:00,258.5567,164.3215,72.9024,91.4191,97.398
2019-03-10 05:15:00+00:00,255.4965,160.1514,69.2057,90.9457,93.564
2019-03-10 05:30:00+00:00,251.2769,155.0022,64.9631,90.0391,89.3001
2019-03-10 05:45:00+00:00,245.9158,148.9009,60.2553,88.6456,84.6308
2019-03-10 06:00:00+00:00,239.4364,143.6793,57.4988,86.1805,82.9571
2019-03-10 06:15:00+00:00,231.8665,139.2992,56.4439,82.8553,84.0921
2019-03-10 06:30:00+00:00,223.2385,133.98,54.6034,79.3766,84.4912
2019-03-10 06:45:00+00:00,213.5895,128.0836,53.1803,74.9033,86.0181
2019-03-10 07:00:00+00:00,202.961,121.613,52.1117,69.5013,88.701
2019-03-10 07:15:00+00:00,191.3985,114.3389,50.1585,64.1804,90.5298
2019-03-10 07:30:00+00:00,178.9517,106.3018,47.3126,58.9891,91.3264
2019-03-10 07:45:00+00:00,165.6739,97.5415,43.5744,53.9671,90.8412
2019-03-10 08:00:00+00:00,151.6221,88.0974,38.9573,49.1401,88.7261
2019-03-10 08:15:00+00:00,136.8566,78.0108,33.4998,44.511,84.5004
2019-03-10 08:30:00+00:00,121.4407,67.6054,28.1119,39.4935,79.9406
2019-03-10 08:45:00+00:00,105.4404,57.3127,23.6511,33.6617,77.4249
2019-03-10 09:00:00+00:00,88.9245,45.6399,17.0996,28.5403,66.1391
2019-03-10 09:15:00+00:00,71.9638,33.3233,10.022,23.3013,47.7313
2019-03-10 09:30:00+00:00,54.631,22.1187,4.6998,17.4189,29.2382
2019-03-10 09:45:00+00:00,37.0003,12.5956,1.4591,11.1364,13.07
2019-03-10 10:00:00+00:00,19.1475,5.2583,0.2155,5.0429,3.5476
2019-03-10 10:15:00+00:00,2.8587,0.6317,0.022,0.6097,0.5383
2019-03-10 10:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 10:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 11:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 11:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 11:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 12:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 12:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 12:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 13:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 13:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 13:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 14:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 14:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 15:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 15:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 16:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 16:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 17:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 17:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 18:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 18:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 19:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 19:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 20:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 20:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 21:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 21:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 22:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-10 22:45:00+00:00,6.3538,2.0964,0.5404,1.556,14.8534
2019-03-10 23:00:00+00:00,24.1359,11.0725,5.4935,5.579,75.3625
2019-03-10 23:15:00+00:00,41.9724,23.367,14.6083,8.7587,118.9261
2019-03-10 23:30:00+00:00,59.5688,36.9962,25.8403,11.1559,149.1687
2019-03-10 23:45:00+00:00,76.8497,51.1651,38.1655,12.9997,171.1336
2019-03-11 00:00:00+00:00,93.7414,65.3798,50.786,14.5939,186.8791
2019-03-11 00:15:00+00:00,110.1712,79.398,63.3011,16.0969,198.273
2019-03-11 00:30:00+00:00,126.069,93.1605,75.6975,17.4631,207.2468
2019-03-11 00:45:00+00:00,141.3667,106.541,87.8205,18.7205,214.4465
2019-03-11 01:00:00+00:00,155.9988,119.4336,99.5479,19.8857,220.3005
2019-03-11 01:15:00+00:00,169.9026,131.7491,110.7787,20.9704,225.1038
2019-03-11 01:30:00+00:00,183.0188,143.4107,121.4261,21.9846,229.0643
2019-03-11 01:45:00+00:00,195.2911,154.3504,131.4136,22.9368,232.3318
2019-03-11 02:00:00+00:00,206.667,164.5073,140.6732,23.8341,235.016
2019-03-11 02:15:00+00:00,217.0978,173.8261,149.1443,24.6818,237.1989
2019-03-11 02:30:00+00:00,226.5389,182.257,156.7734,25.4836,238.9426
2019-03-11 02:45:00+00:00,234.95,189.7551,163.5153,26.2399,240.297
2019-03-11 03:00:00+00:00,242.2949,196.276,169.3569,26.9191,241.3372
2019-03-11 03:15:00+00:00,248.5424,201.7824,174.2396,27.5427,242.0538
2019-03-11 03:30:00+00:00,253.6656,206.2523,178.1286,28.1236,242.458
2019-03-11 03:45:00+00:00,257.6429,209.6629,181.0027,28.6602,242.566
2019-03-11 04:00:00+00:00,260.457,211.9969,182.8462,29.1507,242.388
2019-03-11 04:15:00+00:00,262.096,213.242,183.6491,29.5929,241.9286
2019-03-11 04:30:00+00:00,262.5531,213.3917,183.4075,29.9843,241.1881
2019-03-11 04:45:00+00:00,261.8262,212.4447,182.1229,30.3218,240.162
2019-03-11 05:00:00+00:00,259.9186,210.405,179.8031,30.6019,238.841
2019-03-11 05:15:00+00:00,256.8385,207.2825,176.4619,30.8206,237.2114
2019-03-11 05:30:00+00:00,252.5992,203.0923,172.1189,30.9734,235.2536
2019-03-11 05:45:00+00:00,247.2189,197.8544,166.7997,31.0547,232.942
2019-03-11 06:00:00+00:00,240.7207,191.6222,160.5153,31.1069,230.2131
2019-03-11 06:15:00+00:00,233.1325,184.4242,153.3024,31.1218,227.0204
2019-03-11 06:30:00+00:00,224.487,176.2677,145.2262,31.0415,223.3381
2019-03-11 06:45:00+00:00,214.8212,167.1946,136.3394,30.8552,219.0994
2019-03-11 07:00:00+00:00,204.1766,157.2529,126.7033,30.5496,214.2216
2019-03-11 07:15:00+00:00,192.5989,146.4975,116.3894,30.1081,208.6031
2019-03-11 07:30:00+00:00,180.1377,134.9913,105.4814,29.5099,202.1182
2019-03-11 07:45:00+00:00,166.8467,122.8062,94.0766,28.7295,194.6084
2019-03-11 08:00:00+00:00,152.7826,110.025,82.2882,27.7368,185.8694
2019-03-11 08:15:00+00:00,138.0059,96.7437,70.2476,26.4961,175.6298
2019-03-11 08:30:00+00:00,122.58,83.0762,58.1106,24.9656,163.521
2019-03-11 08:45:00+00:00,106.5709,69.1628,46.0707,23.0921,149.0418
2019-03-11 09:00:00+00:00,90.0475,55.0812,34.0724,21.0088,130.2911
2019-03-11 09:15:00+00:00,73.0804,41.1178,22.617,18.5008,106.3299
2019-03-11 09:30:00+00:00,55.7426,27.8406,12.7059,15.1346,77.8933
2019-03-11 09:45:00+00:00,38.1082,15.9989,5.282,10.7169,46.6456
2019-03-11 10:00:00+00:00,20.253,6.5914,1.1466,5.4448,17.6886
2019-03-11 10:15:00+00:00,3.5181,0.8457,0.0372,0.8085,1.1819
2019-03-11 10:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 10:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 11:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 11:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 11:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 12:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 12:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 12:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 13:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 13:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 13:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 14:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 14:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 15:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 15:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 16:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 16:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 17:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 17:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 18:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 18:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 19:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 19:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 20:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 20:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 21:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 21:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 22:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-03-11 22:45:00+00:00,7.9017,1.9926,0.1865,1.8061,4.6275
2019-03-11 23:00:00+00:00,25.8607,8.6815,1.9583,6.7232,24.7654
2019-03-11 23:15:00+00:00,43.6924,18.2844,6.443,11.8414,50.0208
2019-03-11 23:30:00+00:00,61.2826,29.8908,13.4348,16.456,75.0924
2019-03-11 23:45:00+00:00,78.5561,42.7098,22.2879,20.4219,97.5389
2019-03-12 00:00:00+00:00,95.4391,56.2266,32.4514,23.7752,117.0819
2019-03-12 00:15:00+00:00,111.859,70.0626,43.4771,26.5855,133.9512
2019-03-12 00:30:00+00:00,127.7457,83.8858,54.9529,28.9329,148.3237
2019-03-12 00:45:00+00:00,143.0312,97.4965,66.6114,30.8851,160.6233
2019-03-12 01:00:00+00:00,157.6499,110.7431,78.2456,32.4975,171.2124
2019-03-12 01:15:00+00:00,171.5395,123.5031,89.6874,33.8157,180.3797
2019-03-12 01:30:00+00:00,184.6403,135.6734,100.7949,34.8785,188.3507
2019-03-12 01:45:00+00:00,196.8964,147.1658,111.4466,35.7192,195.3028
2019-03-12 02:00:00+00:00,208.2553,157.9038,121.5381,36.3657,201.3783
2019-03-12 02:15:00+00:00,218.6683,167.8212,130.9797,36.8415,206.6933
2019-03-12 02:30:00+00:00,228.091,176.8606,139.6946,37.166,211.3431
2019-03-12 02:45:00+00:00,236.4829,184.973,147.6178,37.3552,215.4078
2019-03-12 03:00:00+00:00,243.8083,192.0462,154.4601,37.5861,218.6239
2019-03-12 03:15:00+00:00,250.0358,198.0258,160.1716,37.8542,221.0624
2019-03-12 03:30:00+00:00,255.1387,202.9695,164.952,38.0175,223.1071
2019-03-12 03:45:00+00:00,259.0953,206.8511,168.7568,38.0942,224.7678
2019-03-12 04:00:00+00:00,261.8887,209.6516,171.5629,38.0887,226.0676
2019-03-12 04:15:00+00:00,263.5069,211.3575,173.3533,38.0043,227.0233
2019-03-12 04:30:00+00:00,263.9431,211.9609,174.1173,37.8436,227.6461
2019-03-12 04:45:00+00:00,263.1955,211.4592,173.8507,37.6085,227.9419
2019-03-12 05:00:00+00:00,261.2674,209.8555,172.5553,37.3002,227.9115
2019-03-12 05:15:00+00:00,258.1671,207.1581,170.239,36.9191,227.5506
2019-03-12 05:30:00+00:00,253.9079,203.3812,166.9162,36.4651,226.8495
2019-03-12 05:45:00+00:00,248.5081,198.5439,162.6068,35.9371,225.7922
2019-03-12 06:00:00+00:00,241.9911,192.5722,157.1707,35.4015,224.1172
2019-03-12 06:15:00+00:00,234.3847,185.4986,150.6473,34.8512,221.7828
2019-03-12 06:30:00+00:00,225.7216,177.4599,143.2482,34.2117,218.9792
2019-03-12 06:45:00+00:00,216.0391,168.499,135.0228,33.4762,215.6506
2019-03-12 07:00:00+00:00,205.3786,158.6647,126.0288,32.6359,211.7272
2019-03-12 07:15:00+00:00,193.7859,148.0129,116.3334,31.6795,207.1221
2019-03-12 07:30:00+00:00,181.3109,136.6068,106.0145,30.5923,201.7264
2019-03-12 07:45:00+00:00,168.0069,124.5184,95.1623,29.3561,195.4011
2019-03-12 08:00:00+00:00,153.931,111.8292,83.88,27.9492,187.9646
2019-03-12 08:15:00+00:00,139.1437,98.6333,72.2869,26.3465,179.1731
2019-03-12 08:30:00+00:00,123.7083,85.041,60.5231,24.5179,168.6916
2019-03-12 08:45:00+00:00,107.6911,71.1865,48.7607,22.4259,156.0574
2019-03-12 09:00:00+00:00,91.1607,57.3059,37.3162,19.9897,140.9933
2019-03-12 09:15:00+00:00,74.1881,43.6152,26.4614,17.1538,122.6775
